subscriber_id,actual_churn_90d,predicted_churn_probability,rank,feature,feature_value,shap_value,direction
JIO10023993,0,0.003971794154495001,9,avg_recharge_gap_days,49.9,-0.30829596519470215,reduces churn risk
JIO10023993,0,0.003971794154495001,10,arpu_3m_avg_inr,356.66,-0.28168290853500366,reduces churn risk
JIO10023993,0,0.003971794154495001,11,home_product_None,0.0,-0.2461126446723938,reduces churn risk
JIO10023993,0,0.003971794154495001,12,avg_sinr_db,9.9,0.21936540305614471,increases churn risk
JIO10023993,0,0.003971794154495001,13,arpu_6m_avg_inr,333.09,-0.16143086552619934,reduces churn risk
JIO10023993,0,0.003971794154495001,14,complaints_6m,1.0,-0.125079944729805,reduces churn risk
JIO10023993,0,0.003971794154495001,15,drop_call_rate_pct,0.58,-0.11559011042118073,reduces churn risk
JIO10023326,0,0.00018434689263813198,1,days_since_last_recharge,9.0,-0.8829736709594727,reduces churn risk
JIO10023326,0,0.00018434689263813198,2,mnp_enquiry_flag,0.0,-0.8388327360153198,reduces churn risk
JIO10023326,0,0.00018434689263813198,3,outgoing_to_competitor_pct,9.0,-0.7476335167884827,reduces churn risk
JIO10023326,0,0.00018434689263813198,4,autopay_enabled,1.0,-0.4938141405582428,reduces churn risk
JIO10023326,0,0.00018434689263813198,5,tenure_months,47.0,-0.39126133918762207,reduces churn risk
JIO10023326,0,0.00018434689263813198,6,avg_recharge_gap_days,29.1,-0.3802371025085449,reduces churn risk
JIO10023326,0,0.00018434689263813198,7,app_logins_30d,9.0,-0.37218597531318665,reduces churn risk
JIO10023326,0,0.00018434689263813198,8,unresolved_complaints,0.0,-0.3098486363887787,reduces churn risk
JIO10023326,0,0.00018434689263813198,9,arpu_last_month_inr,232.16,-0.27839091420173645,reduces churn risk
JIO10023326,0,0.00018434689263813198,10,payment_failures_6m,0.0,-0.21942821145057678,reduces churn risk
JIO10023326,0,0.00018434689263813198,11,drop_call_rate_pct,0.45,-0.17070193588733673,reduces churn risk
JIO10023326,0,0.00018434689263813198,12,avg_resolution_days,0.0,-0.16651691496372223,reduces churn risk
JIO10023326,0,0.00018434689263813198,13,complaints_6m,0.0,-0.151351198554039,reduces churn risk
JIO10023326,0,0.00018434689263813198,14,avg_sinr_db,14.4,-0.08455619215965271,reduces churn risk
JIO10023326,0,0.00018434689263813198,15,site_congestion_score,45.5,0.0823168009519577,increases churn risk
JIO10041351,0,0.0009921796154230833,1,mnp_enquiry_flag,0.0,-0.8780797719955444,reduces churn risk
JIO10041351,0,0.0009921796154230833,2,days_since_last_recharge,41.0,-0.5185807943344116,reduces churn risk
JIO10041351,0,0.0009921796154230833,3,autopay_enabled,1.0,-0.4652153253555298,reduces churn risk
JIO10041351,0,0.0009921796154230833,4,arpu_last_month_inr,275.63,-0.41333919763565063,reduces churn risk
JIO10041351,0,0.0009921796154230833,5,tenure_months,10.0,0.3724086880683899,increases churn risk
JIO10041351,0,0.0009921796154230833,6,site_congestion_score,14.4,-0.35128864645957947,reduces churn risk
JIO10041351,0,0.0009921796154230833,7,avg_recharge_gap_days,35.0,-0.32314732670783997,reduces churn risk
JIO10041351,0,0.0009921796154230833,8,app_logins_30d,13.0,-0.2956075072288513,reduces churn risk
JIO10041351,0,0.0009921796154230833,9,unresolved_complaints,0.0,-0.29140567779541016,reduces churn risk
JIO10041351,0,0.0009921796154230833,10,outgoing_to_competitor_pct,21.8,-0.2765580713748932,reduces churn risk
JIO10041351,0,0.0009921796154230833,11,avg_sinr_db,19.3,-0.2595072090625763,reduces churn risk
JIO10041351,0,0.0009921796154230833,12,drop_call_rate_pct,1.34,0.22163914144039154,increases churn risk
JIO10041351,0,0.0009921796154230833,13,arpu_3m_avg_inr,270.52,-0.17799882590770721,reduces churn risk
JIO10041351,0,0.0009921796154230833,14,complaints_6m,1.0,-0.1401498019695282,reduces churn risk
JIO10041351,0,0.0009921796154230833,15,payment_failures_6m,1.0,0.10916554927825928,increases churn risk
JIO10040489,0,0.0007473414880223572,1,mnp_enquiry_flag,0.0,-0.8624581098556519,reduces churn risk
JIO10040489,0,0.0007473414880223572,2,outgoing_to_competitor_pct,12.2,-0.621926486492157,reduces churn risk
JIO10040489,0,0.0007473414880223572,3,days_since_last_recharge,28.0,-0.5649834871292114,reduces churn risk
JIO10040489,0,0.0007473414880223572,4,arpu_last_month_inr,303.06,-0.47991615533828735,reduces churn risk
JIO10040489,0,0.0007473414880223572,5,avg_recharge_gap_days,30.5,-0.35091066360473633,reduces churn risk
JIO10040489,0,0.0007473414880223572,6,unresolved_complaints,0.0,-0.3114946484565735,reduces churn risk
JIO10040489,0,0.0007473414880223572,7,drop_call_rate_pct,0.16,-0.2560071051120758,reduces churn risk
JIO10040489,0,0.0007473414880223572,8,payment_failures_6m,0.0,-0.1719045490026474,reduces churn risk
JIO10040489,0,0.0007473414880223572,9,arpu_6m_avg_inr,310.97,-0.1433655470609665,reduces churn risk
JIO10040489,0,0.0007473414880223572,10,avg_resolution_days,0.0,-0.14012274146080017,reduces churn risk
JIO10040489,0,0.0007473414880223572,11,arpu_3m_avg_inr,268.41,-0.1384737491607666,reduces churn risk
JIO10040489,0,0.0007473414880223572,12,complaints_6m,0.0,-0.1357996165752411,reduces churn risk
JIO10040489,0,0.0007473414880223572,13,tenure_months,28.0,-0.12663857638835907,reduces churn risk
JIO10040489,0,0.0007473414880223572,14,autopay_enabled,0.0,0.08431068062782288,increases churn risk
JIO10040489,0,0.0007473414880223572,15,num_services,1.0,0.07324174046516418,increases churn risk
JIO10041607,0,0.07574183493852615,1,mnp_enquiry_flag,1.0,3.3542752265930176,increases churn risk
JIO10041607,0,0.07574183493852615,2,drop_call_rate_pct,2.14,0.850479245185852,increases churn risk
JIO10041607,0,0.07574183493852615,3,days_since_last_recharge,41.0,-0.7020957469940186,reduces churn risk
JIO10041607,0,0.07574183493852615,4,tenure_months,50.0,-0.5722858905792236,reduces churn risk
JIO10041607,0,0.07574183493852615,5,outgoing_to_competitor_pct,19.2,-0.37476250529289246,reduces churn risk
JIO10041607,0,0.07574183493852615,6,unresolved_complaints,0.0,-0.3297060430049896,reduces churn risk
JIO10041607,0,0.07574183493852615,7,arpu_last_month_inr,215.33,-0.32958653569221497,reduces churn risk
JIO10041607,0,0.07574183493852615,8,avg_recharge_gap_days,77.4,-0.28296223282814026,reduces churn risk
JIO10041607,0,0.07574183493852615,9,site_congestion_score,55.1,0.27800774574279785,increases churn risk
JIO10041607,0,0.07574183493852615,10,payment_failures_6m,0.0,-0.2331235706806183,reduces churn risk
JIO10041607,0,0.07574183493852615,11,app_logins_30d,6.0,-0.22196675837039948,reduces churn risk
JIO10041607,0,0.07574183493852615,12,avg_resolution_days,0.0,-0.18936488032341003,reduces churn risk
JIO10041607,0,0.07574183493852615,13,num_services,2.0,-0.12554802000522614,reduces churn risk
JIO10041607,0,0.07574183493852615,14,complaints_6m,0.0,-0.12084154039621353,reduces churn risk
JIO10041607,0,0.07574183493852615,15,data_gb_3m_avg,28.93,-0.0979289561510086,reduces churn risk
JIO10028350,0,0.001307072932831943,1,mnp_enquiry_flag,0.0,-0.8876441121101379,reduces churn risk
JIO10028350,0,0.001307072932831943,2,days_since_last_recharge,20.0,-0.7033795118331909,reduces churn risk
JIO10028350,0,0.001307072932831943,3,autopay_enabled,1.0,-0.5048104524612427,reduces churn risk
JIO10028350,0,0.001307072932831943,4,app_logins_30d,10.0,-0.487637460231781,reduces churn risk
JIO10028350,0,0.001307072932831943,5,avg_recharge_gap_days,41.0,-0.35637569427490234,reduces churn risk
JIO10028350,0,0.001307072932831943,6,unresolved_complaints,0.0,-0.3329918682575226,reduces churn risk
JIO10028350,0,0.001307072932831943,7,site_congestion_score,52.8,0.2603286802768707,increases churn risk
JIO10028350,0,0.001307072932831943,8,payment_failures_6m,0.0,-0.18812334537506104,reduces churn risk
JIO10028350,0,0.001307072932831943,9,drop_call_rate_pct,0.3,-0.1832834631204605,reduces churn risk
JIO10028350,0,0.001307072932831943,10,complaints_6m,1.0,-0.1580253392457962,reduces churn risk
JIO10028350,0,0.001307072932831943,11,arpu_last_month_inr,175.46,-0.15767422318458557,reduces churn risk
JIO10028350,0,0.001307072932831943,12,avg_resolution_days,3.2,0.112906314432621,increases churn risk
JIO10028350,0,0.001307072932831943,13,outgoing_to_competitor_pct,35.2,0.10965453088283539,increases churn risk
JIO10028350,0,0.001307072932831943,14,tenure_months,27.0,-0.09787003695964813,reduces churn risk
JIO10028350,0,0.001307072932831943,15,recharge_count_6m,6.0,-0.09257028251886368,reduces churn risk
JIO10024717,0,0.00026676664128899574,1,mnp_enquiry_flag,0.0,-0.8410956859588623,reduces churn risk
JIO10024717,0,0.00026676664128899574,2,days_since_last_recharge,10.0,-0.8342373371124268,reduces churn risk
JIO10024717,0,0.00026676664128899574,3,outgoing_to_competitor_pct,10.5,-0.7344970107078552,reduces churn risk
JIO10024717,0,0.00026676664128899574,4,autopay_enabled,1.0,-0.5077695846557617,reduces churn risk
JIO10024717,0,0.00026676664128899574,5,avg_recharge_gap_days,29.1,-0.3592427968978882,reduces churn risk
JIO10024717,0,0.00026676664128899574,6,site_congestion_score,20.0,-0.3482462465763092,reduces churn risk
JIO10024717,0,0.00026676664128899574,7,tenure_months,11.0,0.34710636734962463,increases churn risk
JIO10024717,0,0.00026676664128899574,8,unresolved_complaints,0.0,-0.32581421732902527,reduces churn risk
JIO10024717,0,0.00026676664128899574,9,app_logins_30d,13.0,-0.2889254689216614,reduces churn risk
JIO10024717,0,0.00026676664128899574,10,drop_call_rate_pct,0.16,-0.2814583480358124,reduces churn risk
JIO10024717,0,0.00026676664128899574,11,arpu_last_month_inr,222.64,-0.2635054886341095,reduces churn risk
JIO10024717,0,0.00026676664128899574,12,data_gb_3m_avg,7.67,0.23578143119812012,increases churn risk
JIO10024717,0,0.00026676664128899574,13,payment_failures_6m,0.0,-0.19806478917598724,reduces churn risk
JIO10024717,0,0.00026676664128899574,14,complaints_6m,0.0,-0.1674339473247528,reduces churn risk
JIO10024717,0,0.00026676664128899574,15,avg_resolution_days,0.0,-0.1495000571012497,reduces churn risk
JIO10058720,0,0.0004549877194222063,1,days_since_last_recharge,6.0,-1.0859395265579224,reduces churn risk
JIO10058720,0,0.0004549877194222063,2,mnp_enquiry_flag,0.0,-0.8548008799552917,reduces churn risk
JIO10058720,0,0.0004549877194222063,3,arpu_last_month_inr,267.74,-0.4494897127151489,reduces churn risk
JIO10058720,0,0.0004549877194222063,4,avg_recharge_gap_days,29.8,-0.3720431923866272,reduces churn risk
JIO10058720,0,0.0004549877194222063,5,tenure_months,43.0,-0.37115687131881714,reduces churn risk
JIO10058720,0,0.0004549877194222063,6,outgoing_to_competitor_pct,41.2,0.28908923268318176,increases churn risk
JIO10058720,0,0.0004549877194222063,7,site_congestion_score,24.7,-0.2852542996406555,reduces churn risk
JIO10058720,0,0.0004549877194222063,8,unresolved_complaints,0.0,-0.2704025208950043,reduces churn risk
JIO10058720,0,0.0004549877194222063,9,drop_call_rate_pct,0.36,-0.20737320184707642,reduces churn risk
JIO10058720,0,0.0004549877194222063,10,payment_failures_6m,0.0,-0.19211632013320923,reduces churn risk
JIO10058720,0,0.0004549877194222063,11,arpu_3m_avg_inr,291.11,-0.1816697120666504,reduces churn risk
JIO10058720,0,0.0004549877194222063,12,avg_resolution_days,0.0,-0.14665426313877106,reduces churn risk
JIO10058720,0,0.0004549877194222063,13,arpu_6m_avg_inr,290.25,-0.14623457193374634,reduces churn risk
JIO10058720,0,0.0004549877194222063,14,complaints_6m,0.0,-0.14455077052116394,reduces churn risk
JIO10058720,0,0.0004549877194222063,15,app_logins_30d,5.0,-0.1068093329668045,reduces churn risk
JIO10043979,0,0.002762810792773962,1,days_since_last_recharge,4.0,-1.01203191280365,reduces churn risk
JIO10043979,0,0.002762810792773962,2,tenure_months,78.0,-0.9320449829101562,reduces churn risk
JIO10043979,0,0.002762810792773962,3,mnp_enquiry_flag,0.0,-0.896908700466156,reduces churn risk
JIO10043979,0,0.002762810792773962,4,outgoing_to_competitor_pct,47.2,0.6392440795898438,increases churn risk
JIO10043979,0,0.002762810792773962,5,site_congestion_score,16.2,-0.3916979432106018,reduces churn risk
JIO10043979,0,0.002762810792773962,6,avg_recharge_gap_days,38.1,-0.33388403058052063,reduces churn risk
JIO10043979,0,0.002762810792773962,7,avg_sinr_db,8.6,0.29500457644462585,increases churn risk
JIO10043979,0,0.002762810792773962,8,unresolved_complaints,0.0,-0.2852010130882263,reduces churn risk
JIO10043979,0,0.002762810792773962,9,drop_call_rate_pct,1.18,0.2776179611682892,increases churn risk
JIO10043979,0,0.002762810792773962,10,payment_failures_6m,0.0,-0.20804791152477264,reduces churn risk
JIO10043979,0,0.002762810792773962,11,avg_resolution_days,0.0,-0.20304766297340393,reduces churn risk
JIO10043979,0,0.002762810792773962,12,arpu_last_month_inr,137.35,0.18802474439144135,increases churn risk
JIO10043979,0,0.002762810792773962,13,complaints_6m,0.0,-0.1347734034061432,reduces churn risk
JIO10043979,0,0.002762810792773962,14,autopay_enabled,0.0,0.08320236951112747,increases churn risk
JIO10043979,0,0.002762810792773962,15,app_logins_30d,2.0,0.07889921218156815,increases churn risk
JIO10009645,0,0.0008478326490148902,1,mnp_enquiry_flag,0.0,-0.9822254180908203,reduces churn risk
JIO10009645,0,0.0008478326490148902,2,outgoing_to_competitor_pct,6.7,-0.7334219217300415,reduces churn risk
JIO10009645,0,0.0008478326490148902,3,days_since_last_recharge,34.0,-0.5353540182113647,reduces churn risk
JIO10009645,0,0.0008478326490148902,4,avg_sinr_db,20.3,-0.46386247873306274,reduces churn risk
JIO10009645,0,0.0008478326490148902,5,site_congestion_score,18.4,-0.41360148787498474,reduces churn risk
JIO10009645,0,0.0008478326490148902,6,payment_failures_6m,2.0,0.3937057554721832,increases churn risk
JIO10009645,0,0.0008478326490148902,7,unresolved_complaints,0.0,-0.32009822130203247,reduces churn risk
JIO10009645,0,0.0008478326490148902,8,avg_recharge_gap_days,67.6,-0.2860899567604065,reduces churn risk
JIO10009645,0,0.0008478326490148902,9,drop_call_rate_pct,0.21,-0.2601704001426697,reduces churn risk
JIO10009645,0,0.0008478326490148902,10,tenure_months,34.0,-0.19980989396572113,reduces churn risk
JIO10009645,0,0.0008478326490148902,11,avg_resolution_days,0.0,-0.17747008800506592,reduces churn risk
JIO10009645,0,0.0008478326490148902,12,data_gb_3m_avg,8.3,0.16585497558116913,increases churn risk
JIO10009645,0,0.0008478326490148902,13,arpu_last_month_inr,184.94,-0.16083525121212006,reduces churn risk
JIO10009645,0,0.0008478326490148902,14,complaints_6m,0.0,-0.15246564149856567,reduces churn risk
JIO10009645,0,0.0008478326490148902,15,app_logins_30d,2.0,0.09781026095151901,increases churn risk
JIO10018212,0,0.1605900526046753,1,days_since_last_recharge,210.0,2.215266466140747,increases churn risk
JIO10018212,0,0.1605900526046753,2,avg_recharge_gap_days,391.7,1.0599445104599,increases churn risk
JIO10018212,0,0.1605900526046753,3,mnp_enquiry_flag,0.0,-0.9046655893325806,reduces churn risk
JIO10018212,0,0.1605900526046753,4,payment_failures_6m,2.0,0.4774473011493683,increases churn risk
JIO10018212,0,0.1605900526046753,5,site_congestion_score,15.2,-0.43710675835609436,reduces churn risk
JIO10018212,0,0.1605900526046753,6,tenure_months,46.0,-0.35196587443351746,reduces churn risk
JIO10018212,0,0.1605900526046753,7,autopay_enabled,1.0,-0.2988777458667755,reduces churn risk
JIO10018212,0,0.1605900526046753,8,arpu_last_month_inr,117.1,0.2479894906282425,increases churn risk
JIO10018212,0,0.1605900526046753,9,unresolved_complaints,0.0,-0.2311730831861496,reduces churn risk
JIO10018212,0,0.1605900526046753,10,avg_sinr_db,15.7,-0.22558552026748657,reduces churn risk
JIO10018212,0,0.1605900526046753,11,drop_call_rate_pct,0.4,-0.15824055671691895,reduces churn risk
JIO10018212,0,0.1605900526046753,12,avg_resolution_days,0.0,-0.15552857518196106,reduces churn risk
JIO10018212,0,0.1605900526046753,13,complaints_6m,0.0,-0.13969846069812775,reduces churn risk
JIO10018212,0,0.1605900526046753,14,arpu_6m_avg_inr,131.94,0.11176319420337677,increases churn risk
JIO10018212,0,0.1605900526046753,15,outgoing_to_competitor_pct,26.2,-0.10357280820608139,reduces churn risk
JIO10011538,0,0.023051874712109566,1,days_since_last_recharge,203.0,1.7587453126907349,increases churn risk
JIO10011538,0,0.023051874712109566,2,mnp_enquiry_flag,0.0,-0.9005790948867798,reduces churn risk
JIO10011538,0,0.023051874712109566,3,unresolved_complaints,1.0,0.8012115359306335,increases churn risk
JIO10011538,0,0.023051874712109566,4,outgoing_to_competitor_pct,2.7,-0.6802829504013062,reduces churn risk
JIO10011538,0,0.023051874712109566,5,avg_recharge_gap_days,304.7,0.6094406247138977,increases churn risk
JIO10011538,0,0.023051874712109566,6,arpu_last_month_inr,268.67,-0.44164109230041504,reduces churn risk
JIO10011538,0,0.023051874712109566,7,autopay_enabled,1.0,-0.3435930609703064,reduces churn risk
JIO10011538,0,0.023051874712109566,8,app_logins_30d,8.0,-0.30712196230888367,reduces churn risk
JIO10011538,0,0.023051874712109566,9,site_congestion_score,25.7,-0.2433619201183319,reduces churn risk
JIO10011538,0,0.023051874712109566,10,family_plan_flag,1.0,-0.20958369970321655,reduces churn risk
JIO10011538,0,0.023051874712109566,11,drop_call_rate_pct,0.32,-0.17985427379608154,reduces churn risk
JIO10011538,0,0.023051874712109566,12,home_product_None,0.0,-0.16373379528522491,reduces churn risk
JIO10011538,0,0.023051874712109566,13,arpu_6m_avg_inr,225.15,-0.14484192430973053,reduces churn risk
JIO10011538,0,0.023051874712109566,14,avg_resolution_days,0.2,-0.12945720553398132,reduces churn risk
JIO10011538,0,0.023051874712109566,15,avg_sinr_db,17.6,-0.12721160054206848,reduces churn risk
JIO10057877,0,0.0026397162582725286,1,days_since_last_recharge,5.0,-0.9926100969314575,reduces churn risk
JIO10057877,0,0.0026397162582725286,2,mnp_enquiry_flag,0.0,-0.985120415687561,reduces churn risk
JIO10057877,0,0.0026397162582725286,3,outgoing_to_competitor_pct,11.3,-0.7443771958351135,reduces churn risk
JIO10057877,0,0.0026397162582725286,4,site_congestion_score,13.8,-0.4421098828315735,reduces churn risk
JIO10057877,0,0.0026397162582725286,5,arpu_last_month_inr,101.32,0.39222919940948486,increases churn risk
JIO10057877,0,0.0026397162582725286,6,unresolved_complaints,0.0,-0.2953339219093323,reduces churn risk
JIO10057877,0,0.0026397162582725286,7,app_logins_30d,0.0,0.23713244497776031,increases churn risk
JIO10057877,0,0.0026397162582725286,8,avg_sinr_db,16.4,-0.20581214129924774,reduces churn risk
JIO10057877,0,0.0026397162582725286,9,avg_recharge_gap_days,102.7,-0.2038217931985855,reduces churn risk
JIO10057877,0,0.0026397162582725286,10,payment_failures_6m,0.0,-0.2034204751253128,reduces churn risk
JIO10057877,0,0.0026397162582725286,11,avg_resolution_days,0.0,-0.1634630411863327,reduces churn risk
JIO10057877,0,0.0026397162582725286,12,data_gb_3m_avg,4.11,0.15793244540691376,increases churn risk
JIO10057877,0,0.0026397162582725286,13,complaints_6m,0.0,-0.12156110256910324,reduces churn risk
JIO10057877,0,0.0026397162582725286,14,arpu_6m_avg_inr,106.96,0.12095020711421967,increases churn risk
JIO10057877,0,0.0026397162582725286,15,drop_call_rate_pct,1.03,0.08233761042356491,increases churn risk
JIO10013435,0,0.013323241844773293,1,mnp_enquiry_flag,0.0,-0.929015576839447,reduces churn risk
JIO10013435,0,0.013323241844773293,2,days_since_last_recharge,14.0,-0.8145376443862915,reduces churn risk
JIO10013435,0,0.013323241844773293,3,unresolved_complaints,1.0,0.7598665952682495,increases churn risk
JIO10013435,0,0.013323241844773293,4,tenure_months,13.0,0.365588903427124,increases churn risk
JIO10013435,0,0.013323241844773293,5,complaints_6m,2.0,0.3248506784439087,increases churn risk
JIO10013435,0,0.013323241844773293,6,avg_recharge_gap_days,25.7,-0.3135812282562256,reduces churn risk
JIO10013435,0,0.013323241844773293,7,avg_sinr_db,16.3,-0.30047547817230225,reduces churn risk
JIO10013435,0,0.013323241844773293,8,payment_failures_6m,1.0,0.1642526537179947,increases churn risk
JIO10013435,0,0.013323241844773293,9,drop_call_rate_pct,0.57,-0.16395919024944305,reduces churn risk
JIO10013435,0,0.013323241844773293,10,outgoing_to_competitor_pct,28.5,-0.10730521380901337,reduces churn risk
JIO10013435,0,0.013323241844773293,11,is_5g_active,1.0,-0.10469494760036469,reduces churn risk
JIO10013435,0,0.013323241844773293,12,num_services,2.0,-0.09626550227403641,reduces churn risk
JIO10013435,0,0.013323241844773293,13,arpu_last_month_inr,162.34,-0.08559276908636093,reduces churn risk
JIO10013435,0,0.013323241844773293,14,recharge_count_6m,6.0,-0.07681100070476532,reduces churn risk
JIO10013435,0,0.013323241844773293,15,data_gb_last_month,51.08,0.07237743586301804,increases churn risk
JIO10053079,0,0.006022040732204914,1,mnp_enquiry_flag,0.0,-0.9988811016082764,reduces churn risk
JIO10053079,0,0.006022040732204914,2,days_since_last_recharge,14.0,-0.7390723824501038,reduces churn risk
JIO10053079,0,0.006022040732204914,3,outgoing_to_competitor_pct,44.2,0.5661449432373047,increases churn risk
JIO10053079,0,0.006022040732204914,4,avg_sinr_db,22.1,-0.5275145173072815,reduces churn risk
JIO10053079,0,0.006022040732204914,5,app_logins_30d,0.0,0.37093010544776917,increases churn risk
JIO10053079,0,0.006022040732204914,6,avg_recharge_gap_days,52.3,-0.2824041545391083,reduces churn risk
JIO10053079,0,0.006022040732204914,7,unresolved_complaints,0.0,-0.2822548449039459,reduces churn risk
JIO10053079,0,0.006022040732204914,8,family_plan_flag,1.0,-0.2082396298646927,reduces churn risk
JIO10053079,0,0.006022040732204914,9,tenure_months,15.0,0.18442976474761963,increases churn risk
JIO10053079,0,0.006022040732204914,10,payment_failures_6m,0.0,-0.18302161991596222,reduces churn risk
JIO10053079,0,0.006022040732204914,11,is_5g_active,1.0,-0.1067524403333664,reduces churn risk
JIO10053079,0,0.006022040732204914,12,complaints_6m,1.0,-0.10536313056945801,reduces churn risk
JIO10053079,0,0.006022040732204914,13,autopay_enabled,0.0,0.10241571068763733,increases churn risk
JIO10053079,0,0.006022040732204914,14,data_gb_last_month,70.99,0.08890137821435928,increases churn risk
JIO10053079,0,0.006022040732204914,15,arpu_6m_avg_inr,98.89,0.08661115914583206,increases churn risk
JIO10012023,0,0.013670157641172409,1,mnp_enquiry_flag,0.0,-0.95298171043396,reduces churn risk
JIO10012023,0,0.013670157641172409,2,days_since_last_recharge,22.0,-0.6186701059341431,reduces churn risk
JIO10012023,0,0.013670157641172409,3,outgoing_to_competitor_pct,42.2,0.5580620169639587,increases churn risk
JIO10012023,0,0.013670157641172409,4,site_congestion_score,16.3,-0.4246603846549988,reduces churn risk
JIO10012023,0,0.013670157641172409,5,complaints_6m,2.0,0.39609625935554504,increases churn risk
JIO10012023,0,0.013670157641172409,6,avg_sinr_db,9.1,0.3526204526424408,increases churn risk
JIO10012023,0,0.013670157641172409,7,unresolved_complaints,0.0,-0.323864221572876,reduces churn risk
JIO10012023,0,0.013670157641172409,8,avg_recharge_gap_days,73.0,-0.26326626539230347,reduces churn risk
JIO10012023,0,0.013670157641172409,9,drop_call_rate_pct,0.24,-0.1865392029285431,reduces churn risk
JIO10012023,0,0.013670157641172409,10,avg_resolution_days,4.7,0.14588741958141327,increases churn risk
JIO10012023,0,0.013670157641172409,11,payment_failures_6m,1.0,0.12619009613990784,increases churn risk
JIO10012023,0,0.013670157641172409,12,arpu_last_month_inr,160.72,-0.10197576135396957,reduces churn risk
JIO10012023,0,0.013670157641172409,13,tenure_months,28.0,-0.07705730944871902,reduces churn risk
JIO10012023,0,0.013670157641172409,14,autopay_enabled,0.0,0.07187920808792114,increases churn risk
JIO10012023,0,0.013670157641172409,15,num_services,2.0,-0.06848085671663284,reduces churn risk
JIO10064562,0,0.005703689064830542,1,outgoing_to_competitor_pct,7.6,-0.8936479091644287,reduces churn risk
JIO10064562,0,0.005703689064830542,2,mnp_enquiry_flag,0.0,-0.8854854702949524,reduces churn risk
JIO10064562,0,0.005703689064830542,3,site_congestion_score,64.6,0.6994931697845459,increases churn risk
JIO10064562,0,0.005703689064830542,4,days_since_last_recharge,49.0,-0.42185309529304504,reduces churn risk
JIO10064562,0,0.005703689064830542,5,avg_recharge_gap_days,35.7,-0.3060016930103302,reduces churn risk
JIO10064562,0,0.005703689064830542,6,app_logins_30d,1.0,0.2947416305541992,increases churn risk
JIO10064562,0,0.005703689064830542,7,unresolved_complaints,0.0,-0.28438547253608704,reduces churn risk
JIO10064562,0,0.005703689064830542,8,tenure_months,32.0,-0.19938017427921295,reduces churn risk
JIO10064562,0,0.005703689064830542,9,drop_call_rate_pct,0.22,-0.18559294939041138,reduces churn risk
JIO10064562,0,0.005703689064830542,10,avg_resolution_days,0.0,-0.17019827663898468,reduces churn risk
JIO10064562,0,0.005703689064830542,11,family_plan_flag,1.0,-0.15455597639083862,reduces churn risk
JIO10064562,0,0.005703689064830542,12,payment_failures_6m,1.0,0.14669086039066315,increases churn risk
JIO10064562,0,0.005703689064830542,13,complaints_6m,0.0,-0.14273609220981598,reduces churn risk
JIO10064562,0,0.005703689064830542,14,arpu_last_month_inr,133.7,0.12980850040912628,increases churn risk
JIO10064562,0,0.005703689064830542,15,autopay_enabled,0.0,0.09690737724304199,increases churn risk
JIO10018911,0,0.00044837541645392776,1,days_since_last_recharge,3.0,-0.9956637024879456,reduces churn risk
JIO10018911,0,0.00044837541645392776,2,mnp_enquiry_flag,0.0,-0.8781948089599609,reduces churn risk
JIO10018911,0,0.00044837541645392776,3,outgoing_to_competitor_pct,6.8,-0.7750651836395264,reduces churn risk
JIO10018911,0,0.00044837541645392776,4,site_congestion_score,14.3,-0.4357289969921112,reduces churn risk
JIO10018911,0,0.00044837541645392776,5,avg_recharge_gap_days,30.6,-0.3516189157962799,reduces churn risk
JIO10018911,0,0.00044837541645392776,6,tenure_months,42.0,-0.28002217411994934,reduces churn risk
JIO10018911,0,0.00044837541645392776,7,unresolved_complaints,0.0,-0.2661503255367279,reduces churn risk
JIO10018911,0,0.00044837541645392776,8,arpu_last_month_inr,226.66,-0.2579200565814972,reduces churn risk
JIO10018911,0,0.00044837541645392776,9,family_plan_flag,1.0,-0.1871071308851242,reduces churn risk
JIO10018911,0,0.00044837541645392776,10,avg_resolution_days,0.0,-0.17944243550300598,reduces churn risk
JIO10018911,0,0.00044837541645392776,11,payment_failures_6m,1.0,0.1749914437532425,increases churn risk
JIO10018911,0,0.00044837541645392776,12,complaints_6m,0.0,-0.14602938294410706,reduces churn risk
JIO10018911,0,0.00044837541645392776,13,recharge_count_6m,7.0,-0.09825198352336884,reduces churn risk
JIO10018911,0,0.00044837541645392776,14,autopay_enabled,0.0,0.07859858870506287,increases churn risk
JIO10018911,0,0.00044837541645392776,15,num_services,2.0,-0.07627541571855545,reduces churn risk
JIO10010940,0,0.0018593514105305076,1,mnp_enquiry_flag,0.0,-0.818364143371582,reduces churn risk
JIO10010940,0,0.0018593514105305076,2,site_congestion_score,71.1,0.6768410205841064,increases churn risk
JIO10010940,0,0.0018593514105305076,3,tenure_months,55.0,-0.5510042309761047,reduces churn risk
JIO10010940,0,0.0018593514105305076,4,app_logins_30d,9.0,-0.39792338013648987,reduces churn risk
JIO10010940,0,0.0018593514105305076,5,outgoing_to_competitor_pct,22.1,-0.36796125769615173,reduces churn risk
JIO10010940,0,0.0018593514105305076,6,avg_recharge_gap_days,32.3,-0.3449382185935974,reduces churn risk
JIO10010940,0,0.0018593514105305076,7,unresolved_complaints,0.0,-0.3089599907398224,reduces churn risk
JIO10010940,0,0.0018593514105305076,8,arpu_last_month_inr,220.37,-0.28605058789253235,reduces churn risk
